sas_column,worksheet,worksheet_code,line_raw,line,col_raw,col,line_name,col_name,category,subcategory,data_type,status
rpt_rec_num,,,,,,,Report Record Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
prvdr_num,,,,,,,Hospital Provider Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_num,,,,,,,Fiscal Intermediary Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
rpt_stus_cd,,,,,,,Report Status Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_creat_dt,,,,,,,Fiscal Intermediary/MAC Create Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_bgn_dt,,,,,,,Fiscal Year Begin Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_end_dt,,,,,,,Fiscal Year End Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
util_cd,,,,,,,"Utilization Code (F=Full, L=Low Medicare)",,,,ID,ID_FIELD
trnsmtl_num,,,,,,,Transmittal Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
proc_dt,,,,,,,Processing Date,,,,ID,ID_FIELD
msa,,,,,,,Metropolitan Statistical Area Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
_NAME_,,,,,,,SAS Internal Row Identifier,,,,ID,ID_FIELD
H3_1_HHA5_C6_3,"H-3, Part I: HHA 5",H350181,00300,3,00600,6,Home Health Agency 5 | Line 3 | Col 6,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C7_3,"H-3, Part I: HHA 5",H350181,00300,3,00700,7,Home Health Agency 5 | Line 3 | Col 7,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C5_4,"H-3, Part I: HHA 5",H350181,00400,4,00500,5,Home Health Agency 5 | Line 4 | Col 5,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C6_4,"H-3, Part I: HHA 5",H350181,00400,4,00600,6,Home Health Agency 5 | Line 4 | Col 6,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C7_4,"H-3, Part I: HHA 5",H350181,00400,4,00700,7,Home Health Agency 5 | Line 4 | Col 7,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C5_5,"H-3, Part I: HHA 5",H350181,00500,5,00500,5,Home Health Agency 5 | Line 5 | Col 5,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C6_5,"H-3, Part I: HHA 5",H350181,00500,5,00600,6,Home Health Agency 5 | Line 5 | Col 6,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C7_5,"H-3, Part I: HHA 5",H350181,00500,5,00700,7,Home Health Agency 5 | Line 5 | Col 7,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C5_6,"H-3, Part I: HHA 5",H350181,00600,6,00500,5,Home Health Agency 5 | Line 6 | Col 5,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C6_6,"H-3, Part I: HHA 5",H350181,00600,6,00600,6,Home Health Agency 5 | Line 6 | Col 6,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C7_6,"H-3, Part I: HHA 5",H350181,00600,6,00700,7,Home Health Agency 5 | Line 6 | Col 7,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C5_7,"H-3, Part I: HHA 5",H350181,00700,7,00500,5,Home Health Agency 5 | Line 7 | Col 5,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C6_7,"H-3, Part I: HHA 5",H350181,00700,7,00600,6,Home Health Agency 5 | Line 7 | Col 6,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C7_7,"H-3, Part I: HHA 5",H350181,00700,7,00700,7,Home Health Agency 5 | Line 7 | Col 7,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C9_15,"H-3, Part I: HHA 5",H350181,01500,15,00900,9,Home Health Agency 5 | Line 15 | Col 9,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C10_15,"H-3, Part I: HHA 5",H350181,01500,15,01000,10,Home Health Agency 5 | Line 15 | Col 10,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C11_15,"H-3, Part I: HHA 5",H350181,01500,15,01100,11,Home Health Agency 5 | Line 15 | Col 11,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H3_1_HHA5_C10_16,"H-3, Part I: HHA 5",H350181,01600,16,01000,10,Home Health Agency 5 | Line 16 | Col 10,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_1_HHA1_C1_9,"H-4, Part II: HHA 1",,9,9,1,1,Home Health Agency 1 | Line 9 | Col 1,,,,UNKNOWN,MISSING: COL_NAME
H4_1_HHA1_C2_9,"H-4, Part II: HHA 1",,9,9,2,2,Home Health Agency 1 | Line 9 | Col 2,,,,UNKNOWN,MISSING: COL_NAME
H4_1_HHA1_C3_9,"H-4, Part II: HHA 1",,9,9,3,3,Home Health Agency 1 | Line 9 | Col 3,,,,UNKNOWN,MISSING: COL_NAME
H4_2_HHA1_C1_10,"H-4, Part II: HHA 1",H410182,01000,10,00100,1,Home Health Agency 1 | Line 10 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_10,"H-4, Part II: HHA 1",H410182,01000,10,00200,2,Home Health Agency 1 | Line 10 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_11,"H-4, Part II: HHA 1",H410182,01100,11,00100,1,Home Health Agency 1 | Line 11 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_11,"H-4, Part II: HHA 1",H410182,01100,11,00200,2,Home Health Agency 1 | Line 11 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_12,"H-4, Part II: HHA 1",H410182,01200,12,00100,1,Home Health Agency 1 | Line 12 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_12,"H-4, Part II: HHA 1",H410182,01200,12,00200,2,Home Health Agency 1 | Line 12 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_13,"H-4, Part II: HHA 1",H410182,01300,13,00100,1,Home Health Agency 1 | Line 13 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_13,"H-4, Part II: HHA 1",H410182,01300,13,00200,2,Home Health Agency 1 | Line 13 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_14,"H-4, Part II: HHA 1",H410182,01400,14,00100,1,Home Health Agency 1 | Line 14 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_14,"H-4, Part II: HHA 1",H410182,01400,14,00200,2,Home Health Agency 1 | Line 14 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_15,"H-4, Part II: HHA 1",H410182,01500,15,00100,1,Home Health Agency 1 | Line 15 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_15,"H-4, Part II: HHA 1",H410182,01500,15,00200,2,Home Health Agency 1 | Line 15 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_16,"H-4, Part II: HHA 1",H410182,01600,16,00100,1,Home Health Agency 1 | Line 16 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_16,"H-4, Part II: HHA 1",H410182,01600,16,00200,2,Home Health Agency 1 | Line 16 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_17,"H-4, Part II: HHA 1",H410182,01700,17,00100,1,Home Health Agency 1 | Line 17 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_17,"H-4, Part II: HHA 1",H410182,01700,17,00200,2,Home Health Agency 1 | Line 17 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_18,"H-4, Part II: HHA 1",H410182,01800,18,00100,1,Home Health Agency 1 | Line 18 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_18,"H-4, Part II: HHA 1",H410182,01800,18,00200,2,Home Health Agency 1 | Line 18 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_19,"H-4, Part II: HHA 1",H410182,01900,19,00100,1,Home Health Agency 1 | Line 19 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_19,"H-4, Part II: HHA 1",H410182,01900,19,00200,2,Home Health Agency 1 | Line 19 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_20,"H-4, Part II: HHA 1",H410182,02000,20,00100,1,Home Health Agency 1 | Line 20 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_20,"H-4, Part II: HHA 1",H410182,02000,20,00200,2,Home Health Agency 1 | Line 20 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_21,"H-4, Part II: HHA 1",H410182,02100,21,00100,1,Home Health Agency 1 | Line 21 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_21,"H-4, Part II: HHA 1",H410182,02100,21,00200,2,Home Health Agency 1 | Line 21 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_22,"H-4, Part II: HHA 1",H410182,02200,22,00100,1,Home Health Agency 1 | Line 22 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_22,"H-4, Part II: HHA 1",H410182,02200,22,00200,2,Home Health Agency 1 | Line 22 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_23,"H-4, Part II: HHA 1",H410182,02300,23,00100,1,Home Health Agency 1 | Line 23 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_23,"H-4, Part II: HHA 1",H410182,02300,23,00200,2,Home Health Agency 1 | Line 23 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_24,"H-4, Part II: HHA 1",H410182,02400,24,00100,1,Home Health Agency 1 | Line 24 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_24,"H-4, Part II: HHA 1",H410182,02400,24,00200,2,Home Health Agency 1 | Line 24 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_25,"H-4, Part II: HHA 1",H410182,02500,25,00100,1,Home Health Agency 1 | Line 25 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_25,"H-4, Part II: HHA 1",H410182,02500,25,00200,2,Home Health Agency 1 | Line 25 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_26,"H-4, Part II: HHA 1",H410182,02600,26,00100,1,Home Health Agency 1 | Line 26 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_26,"H-4, Part II: HHA 1",H410182,02600,26,00200,2,Home Health Agency 1 | Line 26 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_27,"H-4, Part II: HHA 1",H410182,02700,27,00100,1,Home Health Agency 1 | Line 27 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_27,"H-4, Part II: HHA 1",H410182,02700,27,00200,2,Home Health Agency 1 | Line 27 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_28,"H-4, Part II: HHA 1",H410182,02800,28,00100,1,Home Health Agency 1 | Line 28 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_28,"H-4, Part II: HHA 1",H410182,02800,28,00200,2,Home Health Agency 1 | Line 28 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_29,"H-4, Part II: HHA 1",H410182,02900,29,00100,1,Home Health Agency 1 | Line 29 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_29,"H-4, Part II: HHA 1",H410182,02900,29,00200,2,Home Health Agency 1 | Line 29 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_30,"H-4, Part II: HHA 1",H410182,03000,30,00100,1,Home Health Agency 1 | Line 30 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_30,"H-4, Part II: HHA 1",H410182,03000,30,00200,2,Home Health Agency 1 | Line 30 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_31,"H-4, Part II: HHA 1",H410182,03100,31,00100,1,Home Health Agency 1 | Line 31 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_31,"H-4, Part II: HHA 1",H410182,03100,31,00200,2,Home Health Agency 1 | Line 31 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_3101,"H-4, Part II: HHA 1",H410182,03101,31.01,00100,1,Home Health Agency 1 | Line 31.01 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_3101,"H-4, Part II: HHA 1",H410182,03101,31.01,00200,2,Home Health Agency 1 | Line 31.01 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_32,"H-4, Part II: HHA 1",H410182,03200,32,00100,1,Home Health Agency 1 | Line 32 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_32,"H-4, Part II: HHA 1",H410182,03200,32,00200,2,Home Health Agency 1 | Line 32 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_33,"H-4, Part II: HHA 1",H410182,03300,33,00100,1,Home Health Agency 1 | Line 33 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_33,"H-4, Part II: HHA 1",H410182,03300,33,00200,2,Home Health Agency 1 | Line 33 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_34,"H-4, Part II: HHA 1",H410182,03400,34,00100,1,Home Health Agency 1 | Line 34 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_34,"H-4, Part II: HHA 1",H410182,03400,34,00200,2,Home Health Agency 1 | Line 34 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C1_35,"H-4, Part II: HHA 1",H410182,03500,35,00100,1,Home Health Agency 1 | Line 35 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA1_C2_35,"H-4, Part II: HHA 1",H410182,03500,35,00200,2,Home Health Agency 1 | Line 35 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_1_HHA2_C1_9,"H-4, Part II: HHA 2",,9,9,1,1,Home Health Agency 2 | Line 9 | Col 1,,,,UNKNOWN,MISSING: COL_NAME
H4_1_HHA2_C2_9,"H-4, Part II: HHA 2",,9,9,2,2,Home Health Agency 2 | Line 9 | Col 2,,,,UNKNOWN,MISSING: COL_NAME
H4_1_HHA2_C3_9,"H-4, Part II: HHA 2",,9,9,3,3,Home Health Agency 2 | Line 9 | Col 3,,,,UNKNOWN,MISSING: COL_NAME
H4_2_HHA2_C1_10,"H-4, Part II: HHA 2",H420182,01000,10,00100,1,Home Health Agency 2 | Line 10 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_10,"H-4, Part II: HHA 2",H420182,01000,10,00200,2,Home Health Agency 2 | Line 10 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_11,"H-4, Part II: HHA 2",H420182,01100,11,00100,1,Home Health Agency 2 | Line 11 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_11,"H-4, Part II: HHA 2",H420182,01100,11,00200,2,Home Health Agency 2 | Line 11 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_12,"H-4, Part II: HHA 2",H420182,01200,12,00100,1,Home Health Agency 2 | Line 12 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_12,"H-4, Part II: HHA 2",H420182,01200,12,00200,2,Home Health Agency 2 | Line 12 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_13,"H-4, Part II: HHA 2",H420182,01300,13,00100,1,Home Health Agency 2 | Line 13 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_13,"H-4, Part II: HHA 2",H420182,01300,13,00200,2,Home Health Agency 2 | Line 13 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_14,"H-4, Part II: HHA 2",H420182,01400,14,00100,1,Home Health Agency 2 | Line 14 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_14,"H-4, Part II: HHA 2",H420182,01400,14,00200,2,Home Health Agency 2 | Line 14 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_15,"H-4, Part II: HHA 2",H420182,01500,15,00100,1,Home Health Agency 2 | Line 15 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_15,"H-4, Part II: HHA 2",H420182,01500,15,00200,2,Home Health Agency 2 | Line 15 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_16,"H-4, Part II: HHA 2",H420182,01600,16,00100,1,Home Health Agency 2 | Line 16 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_16,"H-4, Part II: HHA 2",H420182,01600,16,00200,2,Home Health Agency 2 | Line 16 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_17,"H-4, Part II: HHA 2",H420182,01700,17,00100,1,Home Health Agency 2 | Line 17 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_17,"H-4, Part II: HHA 2",H420182,01700,17,00200,2,Home Health Agency 2 | Line 17 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_18,"H-4, Part II: HHA 2",H420182,01800,18,00100,1,Home Health Agency 2 | Line 18 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_18,"H-4, Part II: HHA 2",H420182,01800,18,00200,2,Home Health Agency 2 | Line 18 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_19,"H-4, Part II: HHA 2",H420182,01900,19,00100,1,Home Health Agency 2 | Line 19 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_19,"H-4, Part II: HHA 2",H420182,01900,19,00200,2,Home Health Agency 2 | Line 19 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_20,"H-4, Part II: HHA 2",H420182,02000,20,00100,1,Home Health Agency 2 | Line 20 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_20,"H-4, Part II: HHA 2",H420182,02000,20,00200,2,Home Health Agency 2 | Line 20 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_21,"H-4, Part II: HHA 2",H420182,02100,21,00100,1,Home Health Agency 2 | Line 21 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_21,"H-4, Part II: HHA 2",H420182,02100,21,00200,2,Home Health Agency 2 | Line 21 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_22,"H-4, Part II: HHA 2",H420182,02200,22,00100,1,Home Health Agency 2 | Line 22 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_22,"H-4, Part II: HHA 2",H420182,02200,22,00200,2,Home Health Agency 2 | Line 22 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_23,"H-4, Part II: HHA 2",H420182,02300,23,00100,1,Home Health Agency 2 | Line 23 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_23,"H-4, Part II: HHA 2",H420182,02300,23,00200,2,Home Health Agency 2 | Line 23 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C1_24,"H-4, Part II: HHA 2",H420182,02400,24,00100,1,Home Health Agency 2 | Line 24 | Col 1,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
H4_2_HHA2_C2_24,"H-4, Part II: HHA 2",H420182,02400,24,00200,2,Home Health Agency 2 | Line 24 | Col 2,STATEMENT OF REVENUES AND EXPENSES,STATEMENT OF REVENUES AND EXPENSES,,NUMERIC,COMPLETE
